state,county,population,age_group,gender_name
Colorado,Pitkin,1451,Age 60 to 64 years,Other
Colorado,Pitkin,770,Age 60 to 64 years,Male
Colorado,Pitkin,681,Age 60 to 64 years,Female
Colorado,Pitkin,1305,Age 65 to 69 years,Other
Colorado,Pitkin,698,Age 65 to 69 years,Male
Colorado,Pitkin,607,Age 65 to 69 years,Female
Colorado,Pitkin,1017,Age 70 to 74 years,Other
Colorado,Pitkin,527,Age 70 to 74 years,Male
Colorado,Pitkin,490,Age 70 to 74 years,Female
Colorado,Pitkin,614,Age 75 to 79 years,Other
Colorado,Pitkin,338,Age 75 to 79 years,Male
Colorado,Pitkin,276,Age 75 to 79 years,Female
Colorado,Pitkin,289,Age 80 to 84 years,Other
Colorado,Pitkin,159,Age 80 to 84 years,Male
Colorado,Pitkin,130,Age 80 to 84 years,Female
Colorado,Pitkin,257,Age 85 years and older,Other
Colorado,Pitkin,127,Age 85 years and older,Male
Colorado,Pitkin,130,Age 85 years and older,Female
Colorado,Pitkin,2704,Under 18 years,Other
Colorado,Pitkin,1362,Under 18 years,Male
Colorado,Pitkin,1342,Under 18 years,Female
Colorado,Pitkin,1322,5 to 13 years,Other
Colorado,Pitkin,687,5 to 13 years,Male
Colorado,Pitkin,635,5 to 13 years,Female
Colorado,Pitkin,682,14 to 17 years,Other
Colorado,Pitkin,340,14 to 17 years,Male
Colorado,Pitkin,342,14 to 17 years,Female
Colorado,Pitkin,11764,18 to 64 years,Other
Colorado,Pitkin,6078,18 to 64 years,Male
Colorado,Pitkin,5686,18 to 64 years,Female
Colorado,Pitkin,1148,18 to 24 years,Other
Colorado,Pitkin,577,18 to 24 years,Male
Colorado,Pitkin,571,18 to 24 years,Female
Colorado,Pitkin,5053,25 to 44 years,Other
Colorado,Pitkin,2644,25 to 44 years,Male
Colorado,Pitkin,2409,25 to 44 years,Female
Colorado,Pitkin,5563,45 to 64 years,Other
Colorado,Pitkin,2857,45 to 64 years,Male
Colorado,Pitkin,2706,45 to 64 years,Female
Colorado,Pitkin,3482,65 years and over,Other
Colorado,Pitkin,1849,65 years and over,Male
Colorado,Pitkin,1633,65 years and over,Female
Colorado,Pitkin,257,85 years and over,Other
Colorado,Pitkin,127,85 years and over,Male
Colorado,Pitkin,130,85 years and over,Female
Colorado,Pitkin,15593,16 years and over,Other
Colorado,Pitkin,8119,16 years and over,Male
Colorado,Pitkin,7319,18 years and over,Female
Colorado,Pitkin,7474,16 years and over,Female
Colorado,Pitkin,15246,18 years and over,Other
Colorado,Pitkin,7927,18 years and over,Male
Colorado,Pitkin,6715,15 to 44 years,Other
Colorado,Pitkin,3485,15 to 44 years,Male
Colorado,Pitkin,3230,15 to 44 years,Female
Colorado,Pitkin,45,Median age,Other
Colorado,Pitkin,45,Median age,Male
Colorado,Pitkin,45,Median age,Female
Colorado,Prowers,12164,All Ages,Other
Colorado,Prowers,6113,All Ages,Male
Colorado,Prowers,6051,All Ages,Female
Colorado,Prowers,869,Age 0 to 4 years,Other
Colorado,Prowers,451,Age 0 to 4 years,Male
Colorado,Prowers,418,Age 0 to 4 years,Female
Colorado,Prowers,878,Age 5 to 9 years,Other
Colorado,Prowers,467,Age 5 to 9 years,Male
Colorado,Prowers,411,Age 5 to 9 years,Female
Colorado,Prowers,868,Age 10 to 14 years,Other
Colorado,Prowers,443,Age 10 to 14 years,Male
Colorado,Prowers,425,Age 10 to 14 years,Female
Colorado,Prowers,969,Age 15 to 19 years,Other
Colorado,Prowers,511,Age 15 to 19 years,Male
Colorado,Prowers,458,Age 15 to 19 years,Female
Colorado,Prowers,797,Age 20 to 24 years,Other
Colorado,Prowers,434,Age 20 to 24 years,Male
Colorado,Prowers,363,Age 20 to 24 years,Female
Colorado,Prowers,676,Age 25 to 29 years,Other
Colorado,Prowers,362,Age 25 to 29 years,Male
Colorado,Prowers,314,Age 25 to 29 years,Female
Colorado,Prowers,669,Age 30 to 34 years,Other
Colorado,Prowers,342,Age 30 to 34 years,Male
Colorado,Prowers,327,Age 30 to 34 years,Female
Colorado,Prowers,733,Age 35 to 39 years,Other
Colorado,Prowers,360,Age 35 to 39 years,Male
Colorado,Prowers,373,Age 35 to 39 years,Female
Colorado,Prowers,660,Age 40 to 44 years,Other
Colorado,Prowers,321,Age 40 to 44 years,Male
Colorado,Prowers,339,Age 40 to 44 years,Female
Colorado,Prowers,632,Age 45 to 49 years,Other
Colorado,Prowers,328,Age 45 to 49 years,Male
Colorado,Prowers,304,Age 45 to 49 years,Female
Colorado,Prowers,630,Age 50 to 54 years,Other
Colorado,Prowers,312,Age 50 to 54 years,Male
Colorado,Prowers,318,Age 50 to 54 years,Female
Colorado,Prowers,834,Age 55 to 59 years,Other
Colorado,Prowers,411,Age 55 to 59 years,Male
Colorado,Prowers,423,Age 55 to 59 years,Female
Colorado,Prowers,806,Age 60 to 64 years,Other
Colorado,Prowers,407,Age 60 to 64 years,Male
Colorado,Prowers,399,Age 60 to 64 years,Female
Colorado,Prowers,700,Age 65 to 69 years,Other
Colorado,Prowers,334,Age 65 to 69 years,Male
Colorado,Prowers,366,Age 65 to 69 years,Female
Colorado,Prowers,532,Age 70 to 74 years,Other
Colorado,Prowers,274,Age 70 to 74 years,Male
Colorado,Prowers,258,Age 70 to 74 years,Female
Colorado,Prowers,375,Age 75 to 79 years,Other
Colorado,Prowers,156,Age 75 to 79 years,Male
Colorado,Prowers,219,Age 75 to 79 years,Female
Colorado,Prowers,246,Age 80 to 84 years,Other
Colorado,Prowers,92,Age 80 to 84 years,Male
Colorado,Prowers,154,Age 80 to 84 years,Female
Colorado,Prowers,290,Age 85 years and older,Other
Colorado,Prowers,108,Age 85 years and older,Male
Colorado,Prowers,182,Age 85 years and older,Female
Colorado,Prowers,3138,Under 18 years,Other
Colorado,Prowers,1618,Under 18 years,Male
Colorado,Prowers,1520,Under 18 years,Female
Colorado,Prowers,1574,5 to 13 years,Other
Colorado,Prowers,821,5 to 13 years,Male
Colorado,Prowers,753,5 to 13 years,Female
Colorado,Prowers,695,14 to 17 years,Other
Colorado,Prowers,346,14 to 17 years,Male
Colorado,Prowers,349,14 to 17 years,Female
Colorado,Prowers,6883,18 to 64 years,Other
Colorado,Prowers,3531,18 to 64 years,Male
Colorado,Prowers,3352,18 to 64 years,Female
Colorado,Prowers,1243,18 to 24 years,Other
Colorado,Prowers,688,18 to 24 years,Male
Colorado,Prowers,555,18 to 24 years,Female
Colorado,Prowers,2738,25 to 44 years,Other
Colorado,Prowers,1385,25 to 44 years,Male
Colorado,Prowers,1353,25 to 44 years,Female
Colorado,Prowers,2902,45 to 64 years,Other
Colorado,Prowers,1458,45 to 64 years,Male
Colorado,Prowers,1444,45 to 64 years,Female
Colorado,Prowers,2143,65 years and over,Other
Colorado,Prowers,964,65 years and over,Male
Colorado,Prowers,1179,65 years and over,Female
Colorado,Prowers,290,85 years and over,Other
Colorado,Prowers,108,85 years and over,Male
Colorado,Prowers,182,85 years and over,Female
Colorado,Prowers,9381,16 years and over,Other
Colorado,Prowers,4667,16 years and over,Male
Colorado,Prowers,4714,16 years and over,Female
Colorado,Prowers,9026,18 years and over,Other
Colorado,Prowers,4495,18 years and over,Male
Colorado,Prowers,4531,18 years and over,Female
Colorado,Prowers,4504,15 to 44 years,Other
Colorado,Prowers,2330,15 to 44 years,Male
Colorado,Prowers,2174,15 to 44 years,Female
Colorado,Prowers,38,Median age,Other
Colorado,Prowers,36,Median age,Male
Colorado,Prowers,39,Median age,Female
Colorado,Pueblo,167529,All Ages,Other
Colorado,Pueblo,82556,All Ages,Male
Colorado,Pueblo,84973,All Ages,Female
Colorado,Pueblo,9748,Age 0 to 4 years,Other
Colorado,Pueblo,5018,Age 0 to 4 years,Male
Colorado,Pueblo,4730,Age 0 to 4 years,Female
Colorado,Pueblo,10250,Age 5 to 9 years,Other
Colorado,Pueblo,5269,Age 5 to 9 years,Male
Colorado,Pueblo,4981,Age 5 to 9 years,Female
Colorado,Pueblo,10948,Age 10 to 14 years,Other
Colorado,Pueblo,5640,Age 10 to 14 years,Male
Colorado,Pueblo,5308,Age 10 to 14 years,Female
Colorado,Pueblo,11262,Age 15 to 19 years,Other
Colorado,Pueblo,5810,Age 15 to 19 years,Male
Colorado,Pueblo,5452,Age 15 to 19 years,Female
Colorado,Pueblo,10265,Age 20 to 24 years,Other
Colorado,Pueblo,5324,Age 20 to 24 years,Male
Colorado,Pueblo,4941,Age 20 to 24 years,Female
Colorado,Pueblo,11279,Age 25 to 29 years,Other
Colorado,Pueblo,5778,Age 25 to 29 years,Male
Colorado,Pueblo,5501,Age 25 to 29 years,Female
Colorado,Pueblo,10750,Age 30 to 34 years,Other
Colorado,Pueblo,5416,Age 30 to 34 years,Male
Colorado,Pueblo,5334,Age 30 to 34 years,Female
Colorado,Pueblo,10401,Age 35 to 39 years,Other
Colorado,Pueblo,5201,Age 35 to 39 years,Male
Colorado,Pueblo,5200,Age 35 to 39 years,Female
Colorado,Pueblo,9345,Age 40 to 44 years,Other
Colorado,Pueblo,4660,Age 40 to 44 years,Male
Colorado,Pueblo,4685,Age 40 to 44 years,Female
Colorado,Pueblo,9931,Age 45 to 49 years,Other
Colorado,Pueblo,4880,Age 45 to 49 years,Male
Colorado,Pueblo,5051,Age 45 to 49 years,Female
Colorado,Pueblo,9818,Age 50 to 54 years,Other
Colorado,Pueblo,4836,Age 50 to 54 years,Male
Colorado,Pueblo,4982,Age 50 to 54 years,Female
Colorado,Pueblo,11210,Age 55 to 59 years,Other
Colorado,Pueblo,5349,Age 55 to 59 years,Male
Colorado,Pueblo,5861,Age 55 to 59 years,Female
Colorado,Pueblo,11334,Age 60 to 64 years,Other
Colorado,Pueblo,5379,Age 60 to 64 years,Male
Colorado,Pueblo,5955,Age 60 to 64 years,Female
Colorado,Pueblo,10155,Age 65 to 69 years,Other
Colorado,Pueblo,4847,Age 65 to 69 years,Male
Colorado,Pueblo,5308,Age 65 to 69 years,Female
Colorado,Pueblo,7869,Age 70 to 74 years,Other
Colorado,Pueblo,3730,Age 70 to 74 years,Male
Colorado,Pueblo,4139,Age 70 to 74 years,Female
Colorado,Pueblo,5275,Age 75 to 79 years,Other
Colorado,Pueblo,2336,Age 75 to 79 years,Male
Colorado,Pueblo,2939,Age 75 to 79 years,Female
Colorado,Pueblo,3661,Age 80 to 84 years,Other
Colorado,Pueblo,1603,Age 80 to 84 years,Male
Colorado,Pueblo,2058,Age 80 to 84 years,Female
Colorado,Pueblo,4028,Age 85 years and older,Other
Colorado,Pueblo,1480,Age 85 years and older,Male
Colorado,Pueblo,2548,Age 85 years and older,Female
Colorado,Pueblo,37623,Under 18 years,Other
Colorado,Pueblo,19339,Under 18 years,Male
Colorado,Pueblo,18284,Under 18 years,Female
Colorado,Pueblo,18993,5 to 13 years,Other
Colorado,Pueblo,9760,5 to 13 years,Male
Colorado,Pueblo,9233,5 to 13 years,Female
Colorado,Pueblo,8882,14 to 17 years,Other
Colorado,Pueblo,4561,14 to 17 years,Male
Colorado,Pueblo,4321,14 to 17 years,Female
Colorado,Pueblo,98918,18 to 64 years,Other
Colorado,Pueblo,49221,18 to 64 years,Male
Colorado,Pueblo,49697,18 to 64 years,Female
Colorado,Pueblo,14850,18 to 24 years,Other
Colorado,Pueblo,7722,18 to 24 years,Male
Colorado,Pueblo,7128,18 to 24 years,Female
Colorado,Pueblo,41775,25 to 44 years,Other
Colorado,Pueblo,21055,25 to 44 years,Male
Colorado,Pueblo,20720,25 to 44 years,Female
Colorado,Pueblo,42293,45 to 64 years,Other
Colorado,Pueblo,20444,45 to 64 years,Male
Colorado,Pueblo,21849,45 to 64 years,Female
Colorado,Pueblo,30988,65 years and over,Other
Colorado,Pueblo,13996,65 years and over,Male
Colorado,Pueblo,16992,65 years and over,Female
Colorado,Pueblo,4028,85 years and over,Other
Colorado,Pueblo,1480,85 years and over,Male
Colorado,Pueblo,2548,85 years and over,Female
Colorado,Pueblo,134348,16 years and over,Other
Colorado,Pueblo,65489,16 years and over,Male
Colorado,Pueblo,68859,16 years and over,Female
Colorado,Pueblo,129906,18 years and over,Other
Colorado,Pueblo,63217,18 years and over,Male
Colorado,Pueblo,66689,18 years and over,Female
Colorado,Pueblo,63302,15 to 44 years,Other
Colorado,Pueblo,32189,15 to 44 years,Male
Colorado,Pueblo,31113,15 to 44 years,Female
Colorado,Pueblo,39,Median age,Other
Colorado,Pueblo,38,Median age,Male
Colorado,Pueblo,41,Median age,Female
Colorado,Rio Blanco,6336,All Ages,Other
Colorado,Rio Blanco,3237,All Ages,Male
Colorado,Rio Blanco,3099,All Ages,Female
Colorado,Rio Blanco,373,Age 0 to 4 years,Other
Colorado,Rio Blanco,206,Age 0 to 4 years,Male
Colorado,Rio Blanco,167,Age 0 to 4 years,Female
Colorado,Rio Blanco,431,Age 5 to 9 years,Other
Colorado,Rio Blanco,224,Age 5 to 9 years,Male
Colorado,Rio Blanco,207,Age 5 to 9 years,Female
Colorado,Rio Blanco,477,Age 10 to 14 years,Other
Colorado,Rio Blanco,240,Age 10 to 14 years,Male
Colorado,Rio Blanco,237,Age 10 to 14 years,Female
Colorado,Rio Blanco,449,Age 15 to 19 years,Other
Colorado,Rio Blanco,222,Age 15 to 19 years,Male
Colorado,Rio Blanco,227,Age 15 to 19 years,Female
Colorado,Rio Blanco,377,Age 20 to 24 years,Other
Colorado,Rio Blanco,193,Age 20 to 24 years,Male
Colorado,Rio Blanco,184,Age 20 to 24 years,Female
Colorado,Rio Blanco,359,Age 25 to 29 years,Other
Colorado,Rio Blanco,184,Age 25 to 29 years,Male
Colorado,Rio Blanco,175,Age 25 to 29 years,Female
Colorado,Rio Blanco,441,Age 30 to 34 years,Other
Colorado,Rio Blanco,215,Age 30 to 34 years,Male
Colorado,Rio Blanco,226,Age 30 to 34 years,Female
Colorado,Rio Blanco,435,Age 35 to 39 years,Other
Colorado,Rio Blanco,231,Age 35 to 39 years,Male
Colorado,Rio Blanco,204,Age 35 to 39 years,Female
Colorado,Rio Blanco,323,Age 40 to 44 years,Other
Colorado,Rio Blanco,171,Age 40 to 44 years,Male
Colorado,Rio Blanco,152,Age 40 to 44 years,Female
Colorado,Rio Blanco,353,Age 45 to 49 years,Other
Colorado,Rio Blanco,183,Age 45 to 49 years,Male
Colorado,Rio Blanco,170,Age 45 to 49 years,Female
Colorado,Rio Blanco,366,Age 50 to 54 years,Other
Colorado,Rio Blanco,193,Age 50 to 54 years,Male
Colorado,Rio Blanco,173,Age 50 to 54 years,Female
Colorado,Rio Blanco,481,Age 55 to 59 years,Other
Colorado,Rio Blanco,232,Age 55 to 59 years,Male
Colorado,Rio Blanco,249,Age 55 to 59 years,Female
Colorado,Rio Blanco,486,Age 60 to 64 years,Other
Colorado,Rio Blanco,256,Age 60 to 64 years,Male
Colorado,Rio Blanco,230,Age 60 to 64 years,Female
Colorado,Rio Blanco,319,Age 65 to 69 years,Other
Colorado,Rio Blanco,171,Age 65 to 69 years,Male
Colorado,Rio Blanco,148,Age 65 to 69 years,Female
Colorado,Rio Blanco,233,Age 70 to 74 years,Other
Colorado,Rio Blanco,113,Age 70 to 74 years,Male
Colorado,Rio Blanco,120,Age 70 to 74 years,Female
Colorado,Rio Blanco,187,Age 75 to 79 years,Other
Colorado,Rio Blanco,98,Age 75 to 79 years,Male
Colorado,Rio Blanco,89,Age 75 to 79 years,Female
Colorado,Rio Blanco,120,Age 80 to 84 years,Other
Colorado,Rio Blanco,55,Age 80 to 84 years,Male
Colorado,Rio Blanco,65,Age 80 to 84 years,Female
Colorado,Rio Blanco,126,Age 85 years and older,Other
Colorado,Rio Blanco,50,Age 85 years and older,Male
Colorado,Rio Blanco,76,Age 85 years and older,Female
Colorado,Rio Blanco,1506,Under 18 years,Other
Colorado,Rio Blanco,787,Under 18 years,Male
Colorado,Rio Blanco,719,Under 18 years,Female
Colorado,Rio Blanco,308,14 to 17 years,Other
Colorado,Rio Blanco,825,5 to 13 years,Other
Colorado,Rio Blanco,419,5 to 13 years,Male
Colorado,Rio Blanco,406,5 to 13 years,Female
Colorado,Rio Blanco,162,14 to 17 years,Male
Colorado,Rio Blanco,146,14 to 17 years,Female
Colorado,Rio Blanco,3845,18 to 64 years,Other
Colorado,Rio Blanco,1963,18 to 64 years,Male
Colorado,Rio Blanco,1882,18 to 64 years,Female
Colorado,Rio Blanco,601,18 to 24 years,Other
Colorado,Rio Blanco,298,18 to 24 years,Male
Colorado,Rio Blanco,303,18 to 24 years,Female
Colorado,Rio Blanco,1558,25 to 44 years,Other
Colorado,Rio Blanco,801,25 to 44 years,Male
Colorado,Rio Blanco,757,25 to 44 years,Female
Colorado,Rio Blanco,1686,45 to 64 years,Other
Colorado,Rio Blanco,864,45 to 64 years,Male
Colorado,Rio Blanco,822,45 to 64 years,Female
Colorado,Rio Blanco,985,65 years and over,Other
Colorado,Rio Blanco,487,65 years and over,Male
Colorado,Rio Blanco,498,65 years and over,Female
Colorado,Rio Blanco,126,85 years and over,Other
Colorado,Rio Blanco,50,85 years and over,Male
Colorado,Rio Blanco,76,85 years and over,Female
Colorado,Rio Blanco,4980,16 years and over,Other
Colorado,Rio Blanco,2526,16 years and over,Male
Colorado,Rio Blanco,2454,16 years and over,Female
Colorado,Rio Blanco,4830,18 years and over,Other
Colorado,Rio Blanco,2450,18 years and over,Male
Colorado,Rio Blanco,2380,18 years and over,Female
Colorado,Rio Blanco,2384,15 to 44 years,Other
Colorado,Rio Blanco,1216,15 to 44 years,Male
Colorado,Rio Blanco,1168,15 to 44 years,Female
Colorado,Rio Blanco,38,Median age,Other
Colorado,Rio Blanco,38,Median age,Male
Colorado,Rio Blanco,38,Median age,Female
Colorado,Rio Grande,11250,All Ages,Other
Colorado,Rio Grande,5624,All Ages,Male
Colorado,Rio Grande,5626,All Ages,Female
Colorado,Rio Grande,659,Age 0 to 4 years,Other
Colorado,Rio Grande,330,Age 0 to 4 years,Male
Colorado,Rio Grande,329,Age 0 to 4 years,Female
Colorado,Rio Grande,703,Age 5 to 9 years,Other
Colorado,Rio Grande,346,Age 5 to 9 years,Male
Colorado,Rio Grande,357,Age 5 to 9 years,Female
Colorado,Rio Grande,737,Age 10 to 14 years,Other
Colorado,Rio Grande,371,Age 10 to 14 years,Male
Colorado,Rio Grande,366,Age 10 to 14 years,Female
Colorado,Rio Grande,729,Age 15 to 19 years,Other
Colorado,Rio Grande,390,Age 15 to 19 years,Male
Colorado,Rio Grande,339,Age 15 to 19 years,Female
Colorado,Rio Grande,606,Age 20 to 24 years,Other
Colorado,Rio Grande,326,Age 20 to 24 years,Male
Colorado,Rio Grande,280,Age 20 to 24 years,Female
Colorado,Rio Grande,696,Age 25 to 29 years,Other
Colorado,Rio Grande,340,Age 25 to 29 years,Male
Colorado,Rio Grande,356,Age 25 to 29 years,Female
Colorado,Rio Grande,685,Age 30 to 34 years,Other
Colorado,Rio Grande,357,Age 30 to 34 years,Male
Colorado,Rio Grande,328,Age 30 to 34 years,Female
Colorado,Rio Grande,695,Age 35 to 39 years,Other
Colorado,Rio Grande,362,Age 35 to 39 years,Male
Colorado,Rio Grande,333,Age 35 to 39 years,Female
Colorado,Rio Grande,618,Age 40 to 44 years,Other
Colorado,Rio Grande,318,Age 40 to 44 years,Male
Colorado,Rio Grande,300,Age 40 to 44 years,Female
Colorado,Rio Grande,571,Age 45 to 49 years,Other
Colorado,Rio Grande,261,Age 45 to 49 years,Male
Colorado,Rio Grande,310,Age 45 to 49 years,Female
Colorado,Rio Grande,653,Age 50 to 54 years,Other
Colorado,Rio Grande,318,Age 50 to 54 years,Male
Colorado,Rio Grande,335,Age 50 to 54 years,Female
Colorado,Rio Grande,769,Age 55 to 59 years,Other
Colorado,Rio Grande,379,Age 55 to 59 years,Male
Colorado,Rio Grande,390,Age 55 to 59 years,Female
Colorado,Rio Grande,853,Age 60 to 64 years,Other
Colorado,Rio Grande,427,Age 60 to 64 years,Male
Colorado,Rio Grande,426,Age 60 to 64 years,Female
Colorado,Rio Grande,761,Age 65 to 69 years,Other
Colorado,Rio Grande,389,Age 65 to 69 years,Male
Colorado,Rio Grande,372,Age 65 to 69 years,Female
Colorado,Rio Grande,568,Age 70 to 74 years,Other
Colorado,Rio Grande,265,Age 70 to 74 years,Male
Colorado,Rio Grande,303,Age 70 to 74 years,Female
Colorado,Rio Grande,430,Age 75 to 79 years,Other
Colorado,Rio Grande,225,Age 75 to 79 years,Male
Colorado,Rio Grande,205,Age 75 to 79 years,Female
Colorado,Rio Grande,229,Age 80 to 84 years,Other
Colorado,Rio Grande,104,Age 80 to 84 years,Male
Colorado,Rio Grande,125,Age 80 to 84 years,Female
Colorado,Rio Grande,288,Age 85 years and older,Other
Colorado,Rio Grande,116,Age 85 years and older,Male
Colorado,Rio Grande,172,Age 85 years and older,Female
Colorado,Rio Grande,2550,Under 18 years,Other
Colorado,Rio Grande,1292,Under 18 years,Male
Colorado,Rio Grande,1258,Under 18 years,Female
Colorado,Rio Grande,603,14 to 17 years,Other
Colorado,Rio Grande,1288,5 to 13 years,Other
Colorado,Rio Grande,637,5 to 13 years,Male
Colorado,Rio Grande,651,5 to 13 years,Female
Colorado,Rio Grande,325,14 to 17 years,Male
Colorado,Rio Grande,278,14 to 17 years,Female
Colorado,Rio Grande,6424,18 to 64 years,Other
Colorado,Rio Grande,3233,18 to 64 years,Male
Colorado,Rio Grande,3191,18 to 64 years,Female
Colorado,Rio Grande,884,18 to 24 years,Other
Colorado,Rio Grande,471,18 to 24 years,Male
Colorado,Rio Grande,413,18 to 24 years,Female
Colorado,Rio Grande,2694,25 to 44 years,Other
Colorado,Rio Grande,1377,25 to 44 years,Male
Colorado,Rio Grande,1317,25 to 44 years,Female
Colorado,Rio Grande,2846,45 to 64 years,Other
Colorado,Rio Grande,1385,45 to 64 years,Male
Colorado,Rio Grande,1461,45 to 64 years,Female
Colorado,Rio Grande,2276,65 years and over,Other
Colorado,Rio Grande,1099,65 years and over,Male
Colorado,Rio Grande,1177,65 years and over,Female
Colorado,Rio Grande,288,85 years and over,Other
Colorado,Rio Grande,116,85 years and over,Male
Colorado,Rio Grande,172,85 years and over,Female
Colorado,Rio Grande,8997,16 years and over,Other
Colorado,Rio Grande,4485,16 years and over,Male
Colorado,Rio Grande,4512,16 years and over,Female
Colorado,Rio Grande,8700,18 years and over,Other
Colorado,Rio Grande,4332,18 years and over,Male
Colorado,Rio Grande,4368,18 years and over,Female
Colorado,Rio Grande,4029,15 to 44 years,Other
Colorado,Rio Grande,2093,15 to 44 years,Male
Colorado,Rio Grande,1936,15 to 44 years,Female
Colorado,Rio Grande,41,Median age,Other
Colorado,Rio Grande,40,Median age,Male
Colorado,Rio Grande,42,Median age,Female
Colorado,Routt,25733,All Ages,Other
Colorado,Routt,13399,All Ages,Male
Colorado,Routt,12334,All Ages,Female
Colorado,Routt,1166,Age 0 to 4 years,Other
Colorado,Routt,569,Age 0 to 4 years,Male
Colorado,Routt,597,Age 0 to 4 years,Female
Colorado,Routt,1235,Age 5 to 9 years,Other
Colorado,Routt,611,Age 5 to 9 years,Male
Colorado,Routt,624,Age 5 to 9 years,Female
Colorado,Routt,1386,Age 10 to 14 years,Other
Colorado,Routt,721,Age 10 to 14 years,Male
Colorado,Routt,665,Age 10 to 14 years,Female
Colorado,Routt,1419,Age 15 to 19 years,Other
Colorado,Routt,750,Age 15 to 19 years,Male
Colorado,Routt,669,Age 15 to 19 years,Female
Colorado,Routt,1461,Age 20 to 24 years,Other
Colorado,Routt,766,Age 20 to 24 years,Male
Colorado,Routt,695,Age 20 to 24 years,Female
Colorado,Routt,1954,Age 25 to 29 years,Other
Colorado,Routt,1082,Age 25 to 29 years,Male
Colorado,Routt,872,Age 25 to 29 years,Female
Colorado,Routt,1893,Age 30 to 34 years,Other
Colorado,Routt,1031,Age 30 to 34 years,Male
Colorado,Routt,862,Age 30 to 34 years,Female
Colorado,Routt,1928,Age 35 to 39 years,Other
Colorado,Routt,992,Age 35 to 39 years,Male
Colorado,Routt,936,Age 35 to 39 years,Female
Colorado,Routt,1778,Age 40 to 44 years,Other
Colorado,Routt,973,Age 40 to 44 years,Male
Colorado,Routt,805,Age 40 to 44 years,Female
Colorado,Routt,1885,Age 45 to 49 years,Other
Colorado,Routt,979,Age 45 to 49 years,Male
Colorado,Routt,906,Age 45 to 49 years,Female
Colorado,Routt,1670,Age 50 to 54 years,Other
Colorado,Routt,875,Age 50 to 54 years,Male
Colorado,Routt,795,Age 50 to 54 years,Female
Colorado,Routt,1952,Age 55 to 59 years,Other
Colorado,Routt,942,Age 55 to 59 years,Male
Colorado,Routt,1010,Age 55 to 59 years,Female
Colorado,Routt,2032,Age 60 to 64 years,Other
Colorado,Routt,1018,Age 60 to 64 years,Male
Colorado,Routt,1014,Age 60 to 64 years,Female
Colorado,Routt,1648,Age 65 to 69 years,Other
Colorado,Routt,894,Age 65 to 69 years,Male
Colorado,Routt,754,Age 65 to 69 years,Female
Colorado,Routt,1128,Age 70 to 74 years,Other
Colorado,Routt,599,Age 70 to 74 years,Male
Colorado,Routt,529,Age 70 to 74 years,Female
Colorado,Routt,596,Age 75 to 79 years,Other
Colorado,Routt,324,Age 75 to 79 years,Male
Colorado,Routt,272,Age 75 to 79 years,Female
Colorado,Routt,315,Age 80 to 84 years,Other
Colorado,Routt,162,Age 80 to 84 years,Male
Colorado,Routt,153,Age 80 to 84 years,Female
Colorado,Routt,287,Age 85 years and older,Other
Colorado,Routt,111,Age 85 years and older,Male
Colorado,Routt,176,Age 85 years and older,Female
Colorado,Routt,4658,Under 18 years,Other
Colorado,Routt,2350,Under 18 years,Male
Colorado,Routt,2308,Under 18 years,Female
Colorado,Routt,2317,5 to 13 years,Other
Colorado,Routt,1183,5 to 13 years,Male
Colorado,Routt,1134,5 to 13 years,Female
Colorado,Routt,1175,14 to 17 years,Other
Colorado,Routt,598,14 to 17 years,Male
Colorado,Routt,577,14 to 17 years,Female
Colorado,Routt,17101,18 to 64 years,Other
Colorado,Routt,8959,18 to 64 years,Male
Colorado,Routt,8142,18 to 64 years,Female
Colorado,Routt,2009,18 to 24 years,Other
Colorado,Routt,1067,18 to 24 years,Male
Colorado,Routt,942,18 to 24 years,Female
Colorado,Routt,7553,25 to 44 years,Other
Colorado,Routt,4078,25 to 44 years,Male
Colorado,Routt,3475,25 to 44 years,Female
Colorado,Routt,7539,45 to 64 years,Other
Colorado,Routt,3814,45 to 64 years,Male
Colorado,Routt,3725,45 to 64 years,Female
Colorado,Routt,3974,65 years and over,Other
Colorado,Routt,2090,65 years and over,Male
Colorado,Routt,1884,65 years and over,Female
Colorado,Routt,287,85 years and over,Other
Colorado,Routt,111,85 years and over,Male
Colorado,Routt,176,85 years and over,Female
Colorado,Routt,21669,16 years and over,Other
Colorado,Routt,11361,16 years and over,Male
Colorado,Routt,10308,16 years and over,Female
Colorado,Routt,21075,18 years and over,Other
Colorado,Routt,11049,18 years and over,Male
Colorado,Routt,10026,18 years and over,Female
Colorado,Routt,10433,15 to 44 years,Other
Colorado,Routt,41,Median age,Male
Colorado,Routt,5594,15 to 44 years,Male
Colorado,Routt,4839,15 to 44 years,Female
Colorado,Routt,41,Median age,Other
Colorado,Routt,42,Median age,Female
Colorado,Saguache,6843,All Ages,Other
Colorado,Saguache,3426,All Ages,Male
Colorado,Saguache,3417,All Ages,Female
Colorado,Saguache,398,Age 0 to 4 years,Other
Colorado,Saguache,180,Age 0 to 4 years,Male
Colorado,Saguache,218,Age 0 to 4 years,Female
Colorado,Saguache,358,Age 5 to 9 years,Other
Colorado,Saguache,181,Age 5 to 9 years,Male
Colorado,Saguache,177,Age 5 to 9 years,Female
Colorado,Saguache,457,Age 10 to 14 years,Other
Colorado,Saguache,260,Age 10 to 14 years,Male
Colorado,Saguache,197,Age 10 to 14 years,Female
